nacionalidad,anyo,ambito,sexo,total
AUSTRIA,2024,APOROFOBIA,TOTAL sexo,0
AZERBAIYÁN,2024,APOROFOBIA,Femenino,0
AZERBAIYÁN,2024,APOROFOBIA,Masculino,0
AZERBAIYÁN,2024,APOROFOBIA,Persona jurídica,0
AZERBAIYÁN,2024,APOROFOBIA,Se desconoce,0
AZERBAIYÁN,2024,APOROFOBIA,TOTAL sexo,0
BANGLADESH,2024,APOROFOBIA,Femenino,0
BANGLADESH,2024,APOROFOBIA,Masculino,0
BANGLADESH,2024,APOROFOBIA,Persona jurídica,0
BANGLADESH,2024,APOROFOBIA,Se desconoce,0
BANGLADESH,2024,APOROFOBIA,TOTAL sexo,0
BENÍN,2024,APOROFOBIA,Femenino,0
BENÍN,2024,APOROFOBIA,Masculino,0
BENÍN,2024,APOROFOBIA,Persona jurídica,0
BENÍN,2024,APOROFOBIA,Se desconoce,0
BENÍN,2024,APOROFOBIA,TOTAL sexo,0
BIELORRUSIA,2024,APOROFOBIA,Femenino,0
BIELORRUSIA,2024,APOROFOBIA,Masculino,1
BIELORRUSIA,2024,APOROFOBIA,Persona jurídica,0
BIELORRUSIA,2024,APOROFOBIA,Se desconoce,0
BIELORRUSIA,2024,APOROFOBIA,TOTAL sexo,1
BOLIVIA,2024,APOROFOBIA,Femenino,0
BOLIVIA,2024,APOROFOBIA,Masculino,0
BOLIVIA,2024,APOROFOBIA,Persona jurídica,0
BOLIVIA,2024,APOROFOBIA,Se desconoce,0
BOLIVIA,2024,APOROFOBIA,TOTAL sexo,0
BOSNIA HERZEGOVINA,2024,APOROFOBIA,Femenino,0
BOSNIA HERZEGOVINA,2024,APOROFOBIA,Masculino,0
BOSNIA HERZEGOVINA,2024,APOROFOBIA,Persona jurídica,0
BOSNIA HERZEGOVINA,2024,APOROFOBIA,Se desconoce,0
BOSNIA HERZEGOVINA,2024,APOROFOBIA,TOTAL sexo,0
BRASIL,2024,APOROFOBIA,Femenino,0
BRASIL,2024,APOROFOBIA,Masculino,0
BRASIL,2024,APOROFOBIA,Persona jurídica,0
BRASIL,2024,APOROFOBIA,Se desconoce,0
BRASIL,2024,APOROFOBIA,TOTAL sexo,0
BULGARIA,2024,APOROFOBIA,Femenino,0
BULGARIA,2024,APOROFOBIA,Masculino,0
BULGARIA,2024,APOROFOBIA,Persona jurídica,0
BULGARIA,2024,APOROFOBIA,Se desconoce,0
BULGARIA,2024,APOROFOBIA,TOTAL sexo,0
BURKINA FASO,2024,APOROFOBIA,Femenino,0
BURKINA FASO,2024,APOROFOBIA,Masculino,0
BURKINA FASO,2024,APOROFOBIA,Persona jurídica,0
BURKINA FASO,2024,APOROFOBIA,Se desconoce,0
BURKINA FASO,2024,APOROFOBIA,TOTAL sexo,0
BÉLGICA,2024,APOROFOBIA,Femenino,0
BÉLGICA,2024,APOROFOBIA,Masculino,0
BÉLGICA,2024,APOROFOBIA,Persona jurídica,0
BÉLGICA,2024,APOROFOBIA,Se desconoce,0
BÉLGICA,2024,APOROFOBIA,TOTAL sexo,0
CABO VERDE,2024,APOROFOBIA,Femenino,0
CABO VERDE,2024,APOROFOBIA,Masculino,0
CABO VERDE,2024,APOROFOBIA,Persona jurídica,0
CABO VERDE,2024,APOROFOBIA,Se desconoce,0
CABO VERDE,2024,APOROFOBIA,TOTAL sexo,0
CAMERÚN,2024,APOROFOBIA,Femenino,0
CAMERÚN,2024,APOROFOBIA,Masculino,0
CAMERÚN,2024,APOROFOBIA,Persona jurídica,0
CAMERÚN,2024,APOROFOBIA,Se desconoce,0
CAMERÚN,2024,APOROFOBIA,TOTAL sexo,0
CANADÁ,2024,APOROFOBIA,Femenino,0
CANADÁ,2024,APOROFOBIA,Masculino,0
CANADÁ,2024,APOROFOBIA,Persona jurídica,0
CANADÁ,2024,APOROFOBIA,Se desconoce,0
CANADÁ,2024,APOROFOBIA,TOTAL sexo,0
CHAD REP. DEL,2024,APOROFOBIA,Femenino,0
CHAD REP. DEL,2024,APOROFOBIA,Masculino,0
CHAD REP. DEL,2024,APOROFOBIA,Persona jurídica,0
CHAD REP. DEL,2024,APOROFOBIA,Se desconoce,0
CHAD REP. DEL,2024,APOROFOBIA,TOTAL sexo,0
CHILE,2024,APOROFOBIA,Femenino,0
CHILE,2024,APOROFOBIA,Masculino,0
CHILE,2024,APOROFOBIA,Persona jurídica,0
CHILE,2024,APOROFOBIA,Se desconoce,0
CHILE,2024,APOROFOBIA,TOTAL sexo,0
CHINA POPULAR,2024,APOROFOBIA,Femenino,0
CHINA POPULAR,2024,APOROFOBIA,Masculino,0
CHINA POPULAR,2024,APOROFOBIA,Persona jurídica,0
CHINA POPULAR,2024,APOROFOBIA,Se desconoce,0
CHINA POPULAR,2024,APOROFOBIA,TOTAL sexo,0
CHINA TAIWÁN,2024,APOROFOBIA,Femenino,0
CHINA TAIWÁN,2024,APOROFOBIA,Masculino,0
CHINA TAIWÁN,2024,APOROFOBIA,Persona jurídica,0
CHINA TAIWÁN,2024,APOROFOBIA,Se desconoce,0
CHINA TAIWÁN,2024,APOROFOBIA,TOTAL sexo,0
CHIPRE,2024,APOROFOBIA,Femenino,0
CHIPRE,2024,APOROFOBIA,Masculino,0
CHIPRE,2024,APOROFOBIA,Persona jurídica,0
CHIPRE,2024,APOROFOBIA,Se desconoce,0
CHIPRE,2024,APOROFOBIA,TOTAL sexo,0
COLOMBIA,2024,APOROFOBIA,Femenino,0
COLOMBIA,2024,APOROFOBIA,Masculino,0
COLOMBIA,2024,APOROFOBIA,Persona jurídica,0
COLOMBIA,2024,APOROFOBIA,Se desconoce,0
COLOMBIA,2024,APOROFOBIA,TOTAL sexo,0
CONGO-BRAZZAVILLE,2024,APOROFOBIA,Femenino,0
CONGO-BRAZZAVILLE,2024,APOROFOBIA,Masculino,0
CONGO-BRAZZAVILLE,2024,APOROFOBIA,Persona jurídica,0
CONGO-BRAZZAVILLE,2024,APOROFOBIA,Se desconoce,0
CONGO-BRAZZAVILLE,2024,APOROFOBIA,TOTAL sexo,0
COREA NORTE,2024,APOROFOBIA,Femenino,0
COREA NORTE,2024,APOROFOBIA,Masculino,0
COREA NORTE,2024,APOROFOBIA,Persona jurídica,0
COREA NORTE,2024,APOROFOBIA,Se desconoce,0
COREA NORTE,2024,APOROFOBIA,TOTAL sexo,0
COREA SUR,2024,APOROFOBIA,Femenino,0
COREA SUR,2024,APOROFOBIA,Masculino,0
COREA SUR,2024,APOROFOBIA,Persona jurídica,0
COREA SUR,2024,APOROFOBIA,Se desconoce,0
COREA SUR,2024,APOROFOBIA,TOTAL sexo,0
COSTA DE MARFIL,2024,APOROFOBIA,Femenino,0
COSTA DE MARFIL,2024,APOROFOBIA,Masculino,0
COSTA DE MARFIL,2024,APOROFOBIA,Persona jurídica,0
COSTA DE MARFIL,2024,APOROFOBIA,Se desconoce,0
COSTA DE MARFIL,2024,APOROFOBIA,TOTAL sexo,0
COSTA RICA,2024,APOROFOBIA,Femenino,0
COSTA RICA,2024,APOROFOBIA,Masculino,0
COSTA RICA,2024,APOROFOBIA,Persona jurídica,0
COSTA RICA,2024,APOROFOBIA,Se desconoce,0
COSTA RICA,2024,APOROFOBIA,TOTAL sexo,0
CROACIA,2024,APOROFOBIA,Femenino,0
CROACIA,2024,APOROFOBIA,Masculino,0
CROACIA,2024,APOROFOBIA,Persona jurídica,0
CROACIA,2024,APOROFOBIA,Se desconoce,0
CROACIA,2024,APOROFOBIA,TOTAL sexo,0
CUBA,2024,APOROFOBIA,Femenino,0
CUBA,2024,APOROFOBIA,Masculino,0
CUBA,2024,APOROFOBIA,Persona jurídica,0
CUBA,2024,APOROFOBIA,Se desconoce,0
CUBA,2024,APOROFOBIA,TOTAL sexo,0
DINAMARCA,2024,APOROFOBIA,Femenino,0
DINAMARCA,2024,APOROFOBIA,Masculino,0
DINAMARCA,2024,APOROFOBIA,Persona jurídica,0
DINAMARCA,2024,APOROFOBIA,Se desconoce,0
DINAMARCA,2024,APOROFOBIA,TOTAL sexo,0
DOMINICA,2024,APOROFOBIA,Femenino,0
DOMINICA,2024,APOROFOBIA,Masculino,0
DOMINICA,2024,APOROFOBIA,Persona jurídica,0
DOMINICA,2024,APOROFOBIA,Se desconoce,0
DOMINICA,2024,APOROFOBIA,TOTAL sexo,0
ECUADOR,2024,APOROFOBIA,Femenino,0
ECUADOR,2024,APOROFOBIA,Masculino,0
ECUADOR,2024,APOROFOBIA,Persona jurídica,0
ECUADOR,2024,APOROFOBIA,Se desconoce,0
ECUADOR,2024,APOROFOBIA,TOTAL sexo,0
EE.UU.,2024,APOROFOBIA,Femenino,0
EE.UU.,2024,APOROFOBIA,Masculino,0
EE.UU.,2024,APOROFOBIA,Persona jurídica,0
EE.UU.,2024,APOROFOBIA,Se desconoce,0
EE.UU.,2024,APOROFOBIA,TOTAL sexo,0
EGIPTO,2024,APOROFOBIA,Femenino,0
EGIPTO,2024,APOROFOBIA,Masculino,0
EGIPTO,2024,APOROFOBIA,Persona jurídica,0
EGIPTO,2024,APOROFOBIA,Se desconoce,0
EGIPTO,2024,APOROFOBIA,TOTAL sexo,0
EL SALVADOR,2024,APOROFOBIA,Femenino,0
EL SALVADOR,2024,APOROFOBIA,Masculino,0
EL SALVADOR,2024,APOROFOBIA,Persona jurídica,0
EL SALVADOR,2024,APOROFOBIA,Se desconoce,0
EL SALVADOR,2024,APOROFOBIA,TOTAL sexo,0
EMIRATOS ÁRABES,2024,APOROFOBIA,Femenino,0
EMIRATOS ÁRABES,2024,APOROFOBIA,Masculino,0
EMIRATOS ÁRABES,2024,APOROFOBIA,Persona jurídica,0
EMIRATOS ÁRABES,2024,APOROFOBIA,Se desconoce,0
EMIRATOS ÁRABES,2024,APOROFOBIA,TOTAL sexo,0
ESLOVAQUIA,2024,APOROFOBIA,Femenino,0
ESLOVAQUIA,2024,APOROFOBIA,Masculino,0
ESLOVAQUIA,2024,APOROFOBIA,Persona jurídica,0
ESLOVAQUIA,2024,APOROFOBIA,Se desconoce,0
ESLOVAQUIA,2024,APOROFOBIA,TOTAL sexo,0
ESLOVENIA,2024,APOROFOBIA,Femenino,0
ESLOVENIA,2024,APOROFOBIA,Masculino,0
ESLOVENIA,2024,APOROFOBIA,Persona jurídica,0
ESLOVENIA,2024,APOROFOBIA,Se desconoce,0
ESLOVENIA,2024,APOROFOBIA,TOTAL sexo,0
ESPAÑA,2024,APOROFOBIA,Femenino,3
ESPAÑA,2024,APOROFOBIA,Masculino,11
ESPAÑA,2024,APOROFOBIA,Persona jurídica,0
ESPAÑA,2024,APOROFOBIA,Se desconoce,0
ESPAÑA,2024,APOROFOBIA,TOTAL sexo,14
ETIOPÍA,2024,APOROFOBIA,Femenino,0
ETIOPÍA,2024,APOROFOBIA,Masculino,0
ETIOPÍA,2024,APOROFOBIA,Persona jurídica,0
ETIOPÍA,2024,APOROFOBIA,Se desconoce,0
ETIOPÍA,2024,APOROFOBIA,TOTAL sexo,0
FILIPINAS,2024,APOROFOBIA,Femenino,0
FILIPINAS,2024,APOROFOBIA,Masculino,0
FILIPINAS,2024,APOROFOBIA,Persona jurídica,0
FILIPINAS,2024,APOROFOBIA,Se desconoce,0
FILIPINAS,2024,APOROFOBIA,TOTAL sexo,0
FINLANDIA,2024,APOROFOBIA,Femenino,0
FINLANDIA,2024,APOROFOBIA,Masculino,0
FINLANDIA,2024,APOROFOBIA,Persona jurídica,0
FINLANDIA,2024,APOROFOBIA,Se desconoce,0
FINLANDIA,2024,APOROFOBIA,TOTAL sexo,0
FRANCIA,2024,APOROFOBIA,Femenino,0
FRANCIA,2024,APOROFOBIA,Masculino,0
FRANCIA,2024,APOROFOBIA,Persona jurídica,0
FRANCIA,2024,APOROFOBIA,Se desconoce,0
FRANCIA,2024,APOROFOBIA,TOTAL sexo,0
GABÓN,2024,APOROFOBIA,Femenino,0
GABÓN,2024,APOROFOBIA,Masculino,0
GABÓN,2024,APOROFOBIA,Persona jurídica,0
GABÓN,2024,APOROFOBIA,Se desconoce,0
GABÓN,2024,APOROFOBIA,TOTAL sexo,0
GAMBIA,2024,APOROFOBIA,Femenino,0
GAMBIA,2024,APOROFOBIA,Masculino,0
GAMBIA,2024,APOROFOBIA,Persona jurídica,0
GAMBIA,2024,APOROFOBIA,Se desconoce,0
GAMBIA,2024,APOROFOBIA,TOTAL sexo,0
GEORGIA,2024,APOROFOBIA,Femenino,0
GEORGIA,2024,APOROFOBIA,Masculino,0
GEORGIA,2024,APOROFOBIA,Persona jurídica,0
GEORGIA,2024,APOROFOBIA,Se desconoce,0
GEORGIA,2024,APOROFOBIA,TOTAL sexo,0
GHANA,2024,APOROFOBIA,Femenino,0
GHANA,2024,APOROFOBIA,Masculino,0
GHANA,2024,APOROFOBIA,Persona jurídica,0
GHANA,2024,APOROFOBIA,Se desconoce,0
GHANA,2024,APOROFOBIA,TOTAL sexo,0
GRANADA,2024,APOROFOBIA,Femenino,0
GRANADA,2024,APOROFOBIA,Masculino,0
GRANADA,2024,APOROFOBIA,Persona jurídica,0
GRANADA,2024,APOROFOBIA,Se desconoce,0
GRANADA,2024,APOROFOBIA,TOTAL sexo,0
GRECIA,2024,APOROFOBIA,Femenino,0
GRECIA,2024,APOROFOBIA,Masculino,0
GRECIA,2024,APOROFOBIA,Persona jurídica,0
GRECIA,2024,APOROFOBIA,Se desconoce,0
GRECIA,2024,APOROFOBIA,TOTAL sexo,0
GUATEMALA,2024,APOROFOBIA,Femenino,0
GUATEMALA,2024,APOROFOBIA,Masculino,0
GUATEMALA,2024,APOROFOBIA,Persona jurídica,0
GUATEMALA,2024,APOROFOBIA,Se desconoce,0
GUATEMALA,2024,APOROFOBIA,TOTAL sexo,0
GUINEA BISAU,2024,APOROFOBIA,Femenino,0
GUINEA BISAU,2024,APOROFOBIA,Masculino,0
GUINEA BISAU,2024,APOROFOBIA,Persona jurídica,0
GUINEA BISAU,2024,APOROFOBIA,Se desconoce,0
GUINEA BISAU,2024,APOROFOBIA,TOTAL sexo,0
GUINEA ECUATORIAL,2024,APOROFOBIA,Femenino,0
GUINEA ECUATORIAL,2024,APOROFOBIA,Masculino,0
GUINEA ECUATORIAL,2024,APOROFOBIA,Persona jurídica,0
GUINEA ECUATORIAL,2024,APOROFOBIA,Se desconoce,0
GUINEA ECUATORIAL,2024,APOROFOBIA,TOTAL sexo,0
GUINEA REP.,2024,APOROFOBIA,Femenino,0
GUINEA REP.,2024,APOROFOBIA,Masculino,0
GUINEA REP.,2024,APOROFOBIA,Persona jurídica,0
GUINEA REP.,2024,APOROFOBIA,Se desconoce,0
GUINEA REP.,2024,APOROFOBIA,TOTAL sexo,0
HAITÍ,2024,APOROFOBIA,Femenino,0
HAITÍ,2024,APOROFOBIA,Masculino,0
HAITÍ,2024,APOROFOBIA,Persona jurídica,0
HAITÍ,2024,APOROFOBIA,Se desconoce,0
HAITÍ,2024,APOROFOBIA,TOTAL sexo,0
HOLANDA,2024,APOROFOBIA,Femenino,0
HOLANDA,2024,APOROFOBIA,Masculino,0
HOLANDA,2024,APOROFOBIA,Persona jurídica,0
HOLANDA,2024,APOROFOBIA,Se desconoce,0
HOLANDA,2024,APOROFOBIA,TOTAL sexo,0
HONDURAS,2024,APOROFOBIA,Femenino,0
HONDURAS,2024,APOROFOBIA,Masculino,0
HONDURAS,2024,APOROFOBIA,Persona jurídica,0
HONDURAS,2024,APOROFOBIA,Se desconoce,0
HONDURAS,2024,APOROFOBIA,TOTAL sexo,0
HUNGRIA,2024,APOROFOBIA,Femenino,1
HUNGRIA,2024,APOROFOBIA,Masculino,0
HUNGRIA,2024,APOROFOBIA,Persona jurídica,0
HUNGRIA,2024,APOROFOBIA,Se desconoce,0
HUNGRIA,2024,APOROFOBIA,TOTAL sexo,1
INDIA,2024,APOROFOBIA,Femenino,0
INDIA,2024,APOROFOBIA,Masculino,0
INDIA,2024,APOROFOBIA,Persona jurídica,0
INDIA,2024,APOROFOBIA,Se desconoce,0
INDIA,2024,APOROFOBIA,TOTAL sexo,0
IRAK,2024,APOROFOBIA,Femenino,0
IRAK,2024,APOROFOBIA,Masculino,0
IRAK,2024,APOROFOBIA,Persona jurídica,0
IRAK,2024,APOROFOBIA,Se desconoce,0
IRAK,2024,APOROFOBIA,TOTAL sexo,0
IRLANDA,2024,APOROFOBIA,Femenino,0
IRLANDA,2024,APOROFOBIA,Masculino,0
IRLANDA,2024,APOROFOBIA,Persona jurídica,0
IRLANDA,2024,APOROFOBIA,Se desconoce,0
IRLANDA,2024,APOROFOBIA,TOTAL sexo,0
IRÁN,2024,APOROFOBIA,Femenino,0
IRÁN,2024,APOROFOBIA,Masculino,0
IRÁN,2024,APOROFOBIA,Persona jurídica,0
IRÁN,2024,APOROFOBIA,Se desconoce,0
IRÁN,2024,APOROFOBIA,TOTAL sexo,0
ISLANDIA,2024,APOROFOBIA,Femenino,0
ISLANDIA,2024,APOROFOBIA,Masculino,0
ISLANDIA,2024,APOROFOBIA,Persona jurídica,0
ISLANDIA,2024,APOROFOBIA,Se desconoce,0
ISLANDIA,2024,APOROFOBIA,TOTAL sexo,0
ISRAEL,2024,APOROFOBIA,Femenino,0
ISRAEL,2024,APOROFOBIA,Masculino,0
ISRAEL,2024,APOROFOBIA,Persona jurídica,0
ISRAEL,2024,APOROFOBIA,Se desconoce,0
ISRAEL,2024,APOROFOBIA,TOTAL sexo,0
ITALIA,2024,APOROFOBIA,Femenino,0
ITALIA,2024,APOROFOBIA,Masculino,0
ITALIA,2024,APOROFOBIA,Persona jurídica,0
ITALIA,2024,APOROFOBIA,Se desconoce,0
ITALIA,2024,APOROFOBIA,TOTAL sexo,0
JAMAICA,2024,APOROFOBIA,Femenino,0
JAMAICA,2024,APOROFOBIA,Masculino,0
JAMAICA,2024,APOROFOBIA,Persona jurídica,0
JAMAICA,2024,APOROFOBIA,Se desconoce,0
JAMAICA,2024,APOROFOBIA,TOTAL sexo,0
JAPÓN,2024,APOROFOBIA,Femenino,0
JAPÓN,2024,APOROFOBIA,Masculino,0
JAPÓN,2024,APOROFOBIA,Persona jurídica,0
JAPÓN,2024,APOROFOBIA,Se desconoce,0
JAPÓN,2024,APOROFOBIA,TOTAL sexo,0
JORDANIA,2024,APOROFOBIA,Femenino,0
JORDANIA,2024,APOROFOBIA,Masculino,0
JORDANIA,2024,APOROFOBIA,Persona jurídica,0
JORDANIA,2024,APOROFOBIA,Se desconoce,0
JORDANIA,2024,APOROFOBIA,TOTAL sexo,0
KENIA,2024,APOROFOBIA,Femenino,0
KENIA,2024,APOROFOBIA,Masculino,0
KENIA,2024,APOROFOBIA,Persona jurídica,0
KENIA,2024,APOROFOBIA,Se desconoce,0
KENIA,2024,APOROFOBIA,TOTAL sexo,0
LIBERIA,2024,APOROFOBIA,Femenino,0
LIBERIA,2024,APOROFOBIA,Masculino,0
LIBERIA,2024,APOROFOBIA,Persona jurídica,0
LIBERIA,2024,APOROFOBIA,Se desconoce,0
LIBERIA,2024,APOROFOBIA,TOTAL sexo,0
LIBIA,2024,APOROFOBIA,Femenino,0
LIBIA,2024,APOROFOBIA,Masculino,0
LIBIA,2024,APOROFOBIA,Persona jurídica,0
LIBIA,2024,APOROFOBIA,Se desconoce,0
LIBIA,2024,APOROFOBIA,TOTAL sexo,0
LITUANIA,2024,APOROFOBIA,Femenino,0
LITUANIA,2024,APOROFOBIA,Masculino,0
LITUANIA,2024,APOROFOBIA,Persona jurídica,0
LITUANIA,2024,APOROFOBIA,Se desconoce,0
LITUANIA,2024,APOROFOBIA,TOTAL sexo,0
MALDIVAS ISLAS,2024,APOROFOBIA,Femenino,0
MALDIVAS ISLAS,2024,APOROFOBIA,Masculino,0
MALDIVAS ISLAS,2024,APOROFOBIA,Persona jurídica,0
MALDIVAS ISLAS,2024,APOROFOBIA,Se desconoce,0
MALDIVAS ISLAS,2024,APOROFOBIA,TOTAL sexo,0
MALI,2024,APOROFOBIA,Femenino,0
MALI,2024,APOROFOBIA,Masculino,0
MALI,2024,APOROFOBIA,Persona jurídica,0
MALI,2024,APOROFOBIA,Se desconoce,0
MALI,2024,APOROFOBIA,TOTAL sexo,0
MARRUECOS,2024,APOROFOBIA,Femenino,0
MARRUECOS,2024,APOROFOBIA,Masculino,1
MARRUECOS,2024,APOROFOBIA,Persona jurídica,0
MARRUECOS,2024,APOROFOBIA,Se desconoce,0
MARRUECOS,2024,APOROFOBIA,TOTAL sexo,1
MAURITANIA,2024,APOROFOBIA,Femenino,0
MAURITANIA,2024,APOROFOBIA,Masculino,0
MAURITANIA,2024,APOROFOBIA,Persona jurídica,0
MAURITANIA,2024,APOROFOBIA,Se desconoce,0
MAURITANIA,2024,APOROFOBIA,TOTAL sexo,0
MOLDAVIA,2024,APOROFOBIA,Femenino,0
MOLDAVIA,2024,APOROFOBIA,Masculino,0
MOLDAVIA,2024,APOROFOBIA,Persona jurídica,0
MOLDAVIA,2024,APOROFOBIA,Se desconoce,0
MOLDAVIA,2024,APOROFOBIA,TOTAL sexo,0
MONGOLIA,2024,APOROFOBIA,Femenino,0
MONGOLIA,2024,APOROFOBIA,Masculino,0
MONGOLIA,2024,APOROFOBIA,Persona jurídica,0
MONGOLIA,2024,APOROFOBIA,Se desconoce,0
MONGOLIA,2024,APOROFOBIA,TOTAL sexo,0
MOZAMBIQUE,2024,APOROFOBIA,Femenino,0
MOZAMBIQUE,2024,APOROFOBIA,Masculino,0
MOZAMBIQUE,2024,APOROFOBIA,Persona jurídica,0
MOZAMBIQUE,2024,APOROFOBIA,Se desconoce,0
MOZAMBIQUE,2024,APOROFOBIA,TOTAL sexo,0
MÉJICO,2024,APOROFOBIA,Femenino,0
MÉJICO,2024,APOROFOBIA,Masculino,0
MÉJICO,2024,APOROFOBIA,Persona jurídica,0
MÉJICO,2024,APOROFOBIA,Se desconoce,0
MÉJICO,2024,APOROFOBIA,TOTAL sexo,0
NEPAL,2024,APOROFOBIA,Femenino,0
NEPAL,2024,APOROFOBIA,Masculino,0
NEPAL,2024,APOROFOBIA,Persona jurídica,0
NEPAL,2024,APOROFOBIA,Se desconoce,0
NEPAL,2024,APOROFOBIA,TOTAL sexo,0
NICARAGUA,2024,APOROFOBIA,Femenino,0
NICARAGUA,2024,APOROFOBIA,Masculino,0
NICARAGUA,2024,APOROFOBIA,Persona jurídica,0
NICARAGUA,2024,APOROFOBIA,Se desconoce,0
NICARAGUA,2024,APOROFOBIA,TOTAL sexo,0
NIGERIA,2024,APOROFOBIA,Femenino,0
NIGERIA,2024,APOROFOBIA,Masculino,0
NIGERIA,2024,APOROFOBIA,Persona jurídica,0
NIGERIA,2024,APOROFOBIA,Se desconoce,0
NIGERIA,2024,APOROFOBIA,TOTAL sexo,0
NORUEGA,2024,APOROFOBIA,Femenino,0
NORUEGA,2024,APOROFOBIA,Masculino,0
NORUEGA,2024,APOROFOBIA,Persona jurídica,0
NORUEGA,2024,APOROFOBIA,Se desconoce,0
NORUEGA,2024,APOROFOBIA,TOTAL sexo,0
NUEVA ZELANDA,2024,APOROFOBIA,Femenino,0
NUEVA ZELANDA,2024,APOROFOBIA,Masculino,0
NUEVA ZELANDA,2024,APOROFOBIA,Persona jurídica,0
NUEVA ZELANDA,2024,APOROFOBIA,Se desconoce,0
NUEVA ZELANDA,2024,APOROFOBIA,TOTAL sexo,0
NÍGER REP.,2024,APOROFOBIA,Femenino,0
NÍGER REP.,2024,APOROFOBIA,Masculino,0
NÍGER REP.,2024,APOROFOBIA,Persona jurídica,0
NÍGER REP.,2024,APOROFOBIA,Se desconoce,0
NÍGER REP.,2024,APOROFOBIA,TOTAL sexo,0
PANAMÁ,2024,APOROFOBIA,Femenino,0
PANAMÁ,2024,APOROFOBIA,Masculino,0
PANAMÁ,2024,APOROFOBIA,Persona jurídica,0
PANAMÁ,2024,APOROFOBIA,Se desconoce,0
PANAMÁ,2024,APOROFOBIA,TOTAL sexo,0
PAQUISTÁN,2024,APOROFOBIA,Femenino,0
PAQUISTÁN,2024,APOROFOBIA,Masculino,0
PAQUISTÁN,2024,APOROFOBIA,Persona jurídica,0
PAQUISTÁN,2024,APOROFOBIA,Se desconoce,0
PAQUISTÁN,2024,APOROFOBIA,TOTAL sexo,0
PARAGUAY,2024,APOROFOBIA,Femenino,0
PARAGUAY,2024,APOROFOBIA,Masculino,0
PARAGUAY,2024,APOROFOBIA,Persona jurídica,0
PARAGUAY,2024,APOROFOBIA,Se desconoce,0
PARAGUAY,2024,APOROFOBIA,TOTAL sexo,0
PAÍS DESCONOCIDO,2024,APOROFOBIA,Femenino,0
PAÍS DESCONOCIDO,2024,APOROFOBIA,Masculino,0
PAÍS DESCONOCIDO,2024,APOROFOBIA,Persona jurídica,0
PAÍS DESCONOCIDO,2024,APOROFOBIA,Se desconoce,0
PAÍS DESCONOCIDO,2024,APOROFOBIA,TOTAL sexo,0
PAÍS NO CODIFICADO,2024,APOROFOBIA,Femenino,0
PAÍS NO CODIFICADO,2024,APOROFOBIA,Masculino,0
PAÍS NO CODIFICADO,2024,APOROFOBIA,Persona jurídica,0
PAÍS NO CODIFICADO,2024,APOROFOBIA,Se desconoce,0
PAÍS NO CODIFICADO,2024,APOROFOBIA,TOTAL sexo,0
PERÚ,2024,APOROFOBIA,Femenino,0
PERÚ,2024,APOROFOBIA,Masculino,0
PERÚ,2024,APOROFOBIA,Persona jurídica,0
PERÚ,2024,APOROFOBIA,Se desconoce,0
PERÚ,2024,APOROFOBIA,TOTAL sexo,0
POLONIA,2024,APOROFOBIA,Femenino,0
POLONIA,2024,APOROFOBIA,Masculino,0
POLONIA,2024,APOROFOBIA,Persona jurídica,0
POLONIA,2024,APOROFOBIA,Se desconoce,0
POLONIA,2024,APOROFOBIA,TOTAL sexo,0
PORTUGAL,2024,APOROFOBIA,Femenino,0
PORTUGAL,2024,APOROFOBIA,Masculino,0
PORTUGAL,2024,APOROFOBIA,Persona jurídica,0
PORTUGAL,2024,APOROFOBIA,Se desconoce,0
PORTUGAL,2024,APOROFOBIA,TOTAL sexo,0
PUERTO RICO,2024,APOROFOBIA,Femenino,0
PUERTO RICO,2024,APOROFOBIA,Masculino,0
PUERTO RICO,2024,APOROFOBIA,Persona jurídica,0
PUERTO RICO,2024,APOROFOBIA,Se desconoce,0
PUERTO RICO,2024,APOROFOBIA,TOTAL sexo,0
REINO UNIDO,2024,APOROFOBIA,Femenino,0
REINO UNIDO,2024,APOROFOBIA,Masculino,0
REINO UNIDO,2024,APOROFOBIA,Persona jurídica,0
REINO UNIDO,2024,APOROFOBIA,Se desconoce,0
REINO UNIDO,2024,APOROFOBIA,TOTAL sexo,0
REP. DEMOCRÁTICA DEL CONGO,2024,APOROFOBIA,Femenino,0
REP. DEMOCRÁTICA DEL CONGO,2024,APOROFOBIA,Masculino,0
REP. DEMOCRÁTICA DEL CONGO,2024,APOROFOBIA,Persona jurídica,0
REP. DEMOCRÁTICA DEL CONGO,2024,APOROFOBIA,Se desconoce,0
REP. DEMOCRÁTICA DEL CONGO,2024,APOROFOBIA,TOTAL sexo,0
REPÚBLICA CHECA,2024,APOROFOBIA,Femenino,0
REPÚBLICA CHECA,2024,APOROFOBIA,Masculino,0
REPÚBLICA CHECA,2024,APOROFOBIA,Persona jurídica,0
REPÚBLICA CHECA,2024,APOROFOBIA,Se desconoce,0
REPÚBLICA CHECA,2024,APOROFOBIA,TOTAL sexo,0
REPÚBLICA DOMINICANA,2024,APOROFOBIA,Femenino,0
REPÚBLICA DOMINICANA,2024,APOROFOBIA,Masculino,0
REPÚBLICA DOMINICANA,2024,APOROFOBIA,Persona jurídica,0
REPÚBLICA DOMINICANA,2024,APOROFOBIA,Se desconoce,0
REPÚBLICA DOMINICANA,2024,APOROFOBIA,TOTAL sexo,0
RUANDA,2024,APOROFOBIA,Femenino,0
