year,sex,age_group,cause_chapter,cause,deaths,population,rate_per_100k
2016,all,60-64,I-XXII,Todas las causas,18030,2595892,694.5589
2016,all,65-69,I-XXII,Todas las causas,24138,2350653,1026.8636
2016,all,70-74,I-XXII,Todas las causas,31610,2007519,1574.5804
2016,all,75-79,I-XXII,Todas las causas,42532,1550038,2743.9327
2016,all,80-84,I-XXII,Todas las causas,71892,1433807,5014.064
2016,all,85-89,I-XXII,Todas las causas,86575,899867,9620.8662
2016,all,90-94,I-XXII,Todas las causas,66432,378797,17537.6257
2016,all,95+,I-XXII,Todas las causas,28485,99238,28703.7224
2016,all,<1,I-XXII,Todas las causas,1120,408933,273.8835
2016,all,all,I-XXII,Todas las causas,410611,46427100,884.421
2016,female,1-4,I-XXII,Todas las causas,115,848512,13.5531
2016,female,10-14,I-XXII,Todas las causas,75,1146330,6.5426
2016,female,15-19,I-XXII,Todas las causas,137,1065129,12.8623
2016,female,20-24,I-XXII,Todas las causas,173,1110008,15.5855
2016,female,25-29,I-XXII,Todas las causas,226,1269451,17.803
2016,female,30-34,I-XXII,Todas las causas,368,1521775,24.1823
2016,female,35-39,I-XXII,Todas las causas,753,1870289,40.2612
2016,female,40-44,I-XXII,Todas las causas,1272,1936157,65.6972
2016,female,45-49,I-XXII,Todas las causas,2128,1843838,115.4114
2016,female,5-9,I-XXII,Todas las causas,72,1190018,6.0503
2016,female,50-54,I-XXII,Todas las causas,3422,1749468,195.6023
2016,female,55-59,I-XXII,Todas las causas,4545,1577595,288.0968
2016,female,60-64,I-XXII,Todas las causas,5522,1334755,413.7089
2016,female,65-69,I-XXII,Todas las causas,7536,1232456,611.462
2016,female,70-74,I-XXII,Todas las causas,10705,1079075,992.0534
2016,female,75-79,I-XXII,Todas las causas,16783,872671,1923.1761
2016,female,80-84,I-XXII,Todas las causas,33998,855564,3973.753
2016,female,85-89,I-XXII,Todas las causas,48674,579373,8401.1509
2016,female,90-94,I-XXII,Todas las causas,43207,265550,16270.7588
2016,female,95+,I-XXII,Todas las causas,21444,75998,28216.532
2016,female,<1,I-XXII,Todas las causas,463,198436,233.3246
2016,female,all,I-XXII,Todas las causas,201618,23622448,853.5017
2016,male,1-4,I-XXII,Todas las causas,133,901931,14.7461
2016,male,10-14,I-XXII,Todas las causas,108,1210951,8.9186
2016,male,15-19,I-XXII,Todas las causas,256,1130008,22.6547
2016,male,20-24,I-XXII,Todas las causas,401,1159014,34.5984
2016,male,25-29,I-XXII,Todas las causas,530,1281570,41.3555
2016,male,30-34,I-XXII,Todas las causas,843,1530143,55.0929
2016,male,35-39,I-XXII,Todas las causas,1317,1930006,68.2381
2016,male,40-44,I-XXII,Todas las causas,2296,2012782,114.071
2016,male,45-49,I-XXII,Todas las causas,4021,1882221,213.6306
2016,male,5-9,I-XXII,Todas las causas,107,1267438,8.4422
2016,male,50-54,I-XXII,Todas las causas,6860,1738613,394.5674
2016,male,55-59,I-XXII,Todas las causas,9639,1529109,630.3671
2016,male,60-64,I-XXII,Todas las causas,12508,1261137,991.8034
2016,male,65-69,I-XXII,Todas las causas,16602,1118197,1484.7115
2016,male,70-74,I-XXII,Todas las causas,20905,928444,2251.6167
2016,male,75-79,I-XXII,Todas las causas,25749,677367,3801.3366
2016,male,80-84,I-XXII,Todas las causas,37894,578243,6553.3003
2016,male,85-89,I-XXII,Todas las causas,37901,320494,11825.8064
2016,male,90-94,I-XXII,Todas las causas,23225,113247,20508.2695
2016,male,95+,I-XXII,Todas las causas,7041,23240,30296.9019
2016,male,<1,I-XXII,Todas las causas,657,210497,312.1185
2016,male,all,I-XXII,Todas las causas,208993,22804652,916.449
2017,all,1-4,I-XXII,Todas las causas,226,1713881,13.1864
2017,all,10-14,I-XXII,Todas las causas,202,2405166,8.3986
2017,all,15-19,I-XXII,Todas las causas,396,2229631,17.7608
2017,all,20-24,I-XXII,Todas las causas,595,2254710,26.3892
2017,all,25-29,I-XXII,Todas las causas,834,2521020,33.0818
2017,all,30-34,I-XXII,Todas las causas,1132,2930119,38.6332
2017,all,35-39,I-XXII,Todas las causas,2082,3670336,56.7251
2017,all,40-44,I-XXII,Todas las causas,3484,3975786,87.6305
2017,all,45-49,I-XXII,Todas las causas,6057,3753755,161.3584
2017,all,5-9,I-XXII,Todas las causas,178,2428717,7.329
2017,all,50-54,I-XXII,Todas las causas,10103,3553166,284.338
2017,all,55-59,I-XXII,Todas las causas,14428,3171707,454.897
2017,all,60-64,I-XXII,Todas las causas,18187,2667073,681.9086
2017,all,65-69,I-XXII,Todas las causas,24497,2378784,1029.8119
2017,all,70-74,I-XXII,Todas las causas,33020,2081555,1586.3141
2017,all,75-79,I-XXII,Todas las causas,40776,1526174,2671.7792
2017,all,80-84,I-XXII,Todas las causas,72688,1426652,5095.0056
2017,all,85-89,I-XXII,Todas las causas,91326,929614,9824.0775
2017,all,90-94,I-XXII,Todas las causas,70918,391411,18118.5506
2017,all,95+,I-XXII,Todas las causas,32302,106175,30423.3577
2017,all,<1,I-XXII,Todas las causas,1092,395029,276.4354
2017,all,all,I-XXII,Todas las causas,424523,46510461,912.7473
2017,female,1-4,I-XXII,Todas las causas,88,831300,10.5858
2017,female,10-14,I-XXII,Todas las causas,98,1168930,8.3837
2017,female,15-19,I-XXII,Todas las causas,134,1081701,12.3879
2017,female,20-24,I-XXII,Todas las causas,187,1103117,16.952
2017,female,25-29,I-XXII,Todas las causas,249,1251550,19.8953
2017,female,30-34,I-XXII,Todas las causas,343,1464817,23.4159
2017,female,35-39,I-XXII,Todas las causas,736,1813245,40.5902
2017,female,40-44,I-XXII,Todas las causas,1265,1951590,64.8189
2017,female,45-49,I-XXII,Todas las causas,2153,1856692,115.9589
2017,female,5-9,I-XXII,Todas las causas,82,1176310,6.971
2017,female,50-54,I-XXII,Todas las causas,3405,1781249,191.158
2017,female,55-59,I-XXII,Todas las causas,4717,1610902,292.8173
2017,female,60-64,I-XXII,Todas las causas,5802,1372746,422.6565
2017,female,65-69,I-XXII,Todas las causas,7703,1245944,618.2461
2017,female,70-74,I-XXII,Todas las causas,11280,1120037,1007.1096
2017,female,75-79,I-XXII,Todas las causas,16147,855410,1887.6328
2017,female,80-84,I-XXII,Todas las causas,34274,851228,4026.4183
2017,female,85-89,I-XXII,Todas las causas,50929,595675,8549.7964
2017,female,90-94,I-XXII,Todas las causas,46107,273517,16857.0875
2017,female,95+,I-XXII,Todas las causas,24115,80873,29818.3572
2017,female,<1,I-XXII,Todas las causas,473,191934,246.4389
2017,female,all,I-XXII,Todas las causas,210287,23678767,888.0826
2017,male,1-4,I-XXII,Todas las causas,138,882581,15.636
2017,male,10-14,I-XXII,Todas las causas,104,1236236,8.4126
2017,male,15-19,I-XXII,Todas las causas,262,1147930,22.8237
2017,male,20-24,I-XXII,Todas las causas,408,1151593,35.4292
2017,male,25-29,I-XXII,Todas las causas,585,1269470,46.0822
2017,male,30-34,I-XXII,Todas las causas,789,1465302,53.8456
2017,male,35-39,I-XXII,Todas las causas,1346,1857091,72.4789
2017,male,40-44,I-XXII,Todas las causas,2219,2024196,109.6238
2017,male,45-49,I-XXII,Todas las causas,3904,1897063,205.7918
2017,male,5-9,I-XXII,Todas las causas,96,1252407,7.6652
2017,male,50-54,I-XXII,Todas las causas,6698,1771917,378.0087
2017,male,55-59,I-XXII,Todas las causas,9711,1560805,622.1789
2017,male,60-64,I-XXII,Todas las causas,12385,1294327,956.8679
2017,male,65-69,I-XXII,Todas las causas,16794,1132840,1482.4688
2017,male,70-74,I-XXII,Todas las causas,21740,961518,2261.0081
2017,male,75-79,I-XXII,Todas las causas,24629,670764,3671.7832
2017,male,80-84,I-XXII,Todas las causas,38414,575424,6675.773
2017,male,85-89,I-XXII,Todas las causas,40397,333939,12097.1195
2017,male,90-94,I-XXII,Todas las causas,24811,117894,21045.1762
2017,male,95+,I-XXII,Todas las causas,8187,25302,32357.1259
2017,male,<1,I-XXII,Todas las causas,619,203095,304.7835
2017,male,all,I-XXII,Todas las causas,214236,22831694,938.3272
2018,all,1-4,I-XXII,Todas las causas,240,1690080,14.2005
2018,all,10-14,I-XXII,Todas las causas,198,2457493,8.057
2018,all,15-19,I-XXII,Todas las causas,413,2281042,18.1058
2018,all,20-24,I-XXII,Todas las causas,624,2265014,27.5495
2018,all,25-29,I-XXII,Todas las causas,828,2523693,32.8091
2018,all,30-34,I-XXII,Todas las causas,1146,2854373,40.1489
2018,all,35-39,I-XXII,Todas las causas,1957,3538326,55.3086
2018,all,40-44,I-XXII,Todas las causas,3465,3993818,86.7591
2018,all,45-49,I-XXII,Todas las causas,5862,3790830,154.6363
2018,all,5-9,I-XXII,Todas las causas,179,2377885,7.5277
2018,all,50-54,I-XXII,Todas las causas,10029,3611167,277.7219
2018,all,55-59,I-XXII,Todas las causas,14651,3231685,453.3548
2018,all,60-64,I-XXII,Todas las causas,19100,2751024,694.2869
2018,all,65-69,I-XXII,Todas las causas,24425,2396060,1019.3818
2018,all,70-74,I-XXII,Todas las causas,33621,2145840,1566.799
2018,all,75-79,I-XXII,Todas las causas,41376,1572910,2630.5383
2018,all,80-84,I-XXII,Todas las causas,70037,1381230,5070.6255
2018,all,85-89,I-XXII,Todas las causas,92255,958721,9622.7161
2018,all,90-94,I-XXII,Todas las causas,72355,404958,17867.285
2018,all,95+,I-XXII,Todas las causas,33933,112931,30047.5512
2018,all,<1,I-XXII,Todas las causas,1027,376303,272.9184
2018,all,all,I-XXII,Todas las causas,427721,46715383,915.5892
2018,female,1-4,I-XXII,Todas las causas,95,820101,11.5839
2018,female,10-14,I-XXII,Todas las causas,92,1193642,7.7075
2018,female,15-19,I-XXII,Todas las causas,145,1106623,13.1029
2018,female,20-24,I-XXII,Todas las causas,183,1107695,16.5208
2018,female,25-29,I-XXII,Todas las causas,229,1250421,18.3138
2018,female,30-34,I-XXII,Todas las causas,372,1427976,26.0509
2018,female,35-39,I-XXII,Todas las causas,689,1755021,39.2588
2018,female,40-44,I-XXII,Todas las causas,1241,1963646,63.1988
2018,female,45-49,I-XXII,Todas las causas,2071,1873896,110.5184
2018,female,5-9,I-XXII,Todas las causas,74,1152163,6.4227
2018,female,50-54,I-XXII,Todas las causas,3346,1810395,184.8215
2018,female,55-59,I-XXII,Todas las causas,4745,1641614,289.0448
2018,female,60-64,I-XXII,Todas las causas,6039,1417375,426.0693
2018,female,65-69,I-XXII,Todas las causas,7723,1254008,615.8653
2018,female,70-74,I-XXII,Todas las causas,11325,1154747,980.7343
2018,female,75-79,I-XXII,Todas las causas,16317,878734,1856.8759
2018,female,80-84,I-XXII,Todas las causas,32907,823415,3996.4052
2018,female,85-89,I-XXII,Todas las causas,51373,612529,8387.0315
2018,female,90-94,I-XXII,Todas las causas,46681,282333,16534.0219
2018,female,95+,I-XXII,Todas las causas,25170,85730,29359.6174
2018,female,<1,I-XXII,Todas las causas,462,182664,252.9234
2018,female,all,I-XXII,Todas las causas,211279,23794728,887.9236
2018,male,1-4,I-XXII,Todas las causas,145,869979,16.6671
2018,male,10-14,I-XXII,Todas las causas,106,1263851,8.3871
2018,male,15-19,I-XXII,Todas las causas,268,1174419,22.8198
2018,male,20-24,I-XXII,Todas las causas,441,1157319,38.1053
2018,male,25-29,I-XXII,Todas las causas,599,1273272,47.0442
2018,male,30-34,I-XXII,Todas las causas,774,1426397,54.2626
2018,male,35-39,I-XXII,Todas las causas,1268,1783305,71.1039
2018,male,40-44,I-XXII,Todas las causas,2224,2030172,109.5474
2018,male,45-49,I-XXII,Todas las causas,3791,1916934,197.7637
2018,male,5-9,I-XXII,Todas las causas,105,1225722,8.5664
2018,male,50-54,I-XXII,Todas las causas,6683,1800772,371.1186
2018,male,55-59,I-XXII,Todas las causas,9906,1590071,622.991
2018,male,60-64,I-XXII,Todas las causas,13061,1333649,979.3431
2018,male,65-69,I-XXII,Todas las causas,16702,1142052,1462.4553
2018,male,70-74,I-XXII,Todas las causas,22296,991093,2249.6375
2018,male,75-79,I-XXII,Todas las causas,25059,694176,3609.8914
2018,male,80-84,I-XXII,Todas las causas,37130,557815,6656.3287
2018,male,85-89,I-XXII,Todas las causas,40882,346192,11809.0539
2018,male,90-94,I-XXII,Todas las causas,25674,122625,20937.0031
2018,male,95+,I-XXII,Todas las causas,8763,27201,32215.7274
2018,male,<1,I-XXII,Todas las causas,565,193639,291.7801
2018,male,all,I-XXII,Todas las causas,216442,22920655,944.3098
2019,all,1-4,I-XXII,Todas las causas,247,1658415,14.8937
2019,all,10-14,I-XXII,Todas las causas,216,2501131,8.6361
2019,all,15-19,I-XXII,Todas las causas,394,2348774,16.7747
2019,all,20-24,I-XXII,Todas las causas,583,2307103,25.2698
2019,all,25-29,I-XXII,Todas las causas,770,2541207,30.3006
2019,all,30-34,I-XXII,Todas las causas,1087,2823377,38.5
2019,all,35-39,I-XXII,Todas las causas,1861,3423300,54.3627
2019,all,40-44,I-XXII,Todas las causas,3211,3994848,80.3785
2019,all,45-49,I-XXII,Todas las causas,5793,3852772,150.3593
2019,all,5-9,I-XXII,Todas las causas,145,2329677,6.224
2019,all,50-54,I-XXII,Todas las causas,9897,3651456,271.0426
2019,all,55-59,I-XXII,Todas las causas,14481,3314580,436.8879
2019,all,60-64,I-XXII,Todas las causas,19305,2854309,676.3458
2019,all,65-69,I-XXII,Todas las causas,23916,2409567,992.5435
2019,all,70-74,I-XXII,Todas las causas,33526,2193813,1528.2068
2019,all,75-79,I-XXII,Todas las causas,42178,1683857,2504.8445
2019,all,80-84,I-XXII,Todas las causas,63630,1310815,4854.2319
2019,all,85-89,I-XXII,Todas las causas,90088,982767,9166.771
2019,all,90-94,I-XXII,Todas las causas,71914,424360,16946.4606
2019,all,95+,I-XXII,Todas las causas,34484,120625,28587.772
2019,all,<1,I-XXII,Todas las causas,977,361025,270.6184
2019,all,all,I-XXII,Todas las causas,418703,47087778,889.1968
2019,female,1-4,I-XXII,Todas las causas,115,804916,14.2872
2019,female,10-14,I-XXII,Todas las causas,85,1213807,7.0028
2019,female,15-19,I-XXII,Todas las causas,128,1138037,11.2474
2019,female,20-24,I-XXII,Todas las causas,163,1126378,14.4712
2019,female,25-29,I-XXII,Todas las causas,232,1255420,18.4799
2019,female,30-34,I-XXII,Todas las causas,344,1410700,24.3851
2019,female,35-39,I-XXII,Todas las causas,633,1703083,37.1679
2019,female,40-44,I-XXII,Todas las causas,1174,1968133,59.6504
2019,female,45-49,I-XXII,Todas las causas,2027,1904093,106.4549
2019,female,5-9,I-XXII,Todas las causas,67,1129113,5.9339
2019,female,50-54,I-XXII,Todas las causas,3292,1829963,179.8943
2019,female,55-59,I-XXII,Todas las causas,4813,1683915,285.822
2019,female,60-64,I-XXII,Todas las causas,6261,1470578,425.751
2019,female,65-69,I-XXII,Todas las causas,7638,1260913,605.7515
2019,female,70-74,I-XXII,Todas las causas,11344,1180354,961.0676
2019,female,75-79,I-XXII,Todas las causas,16469,938245,1755.2985
2019,female,80-84,I-XXII,Todas las causas,29676,781079,3799.3596
2019,female,85-89,I-XXII,Todas las causas,49491,626087,7904.812
2019,female,90-94,I-XXII,Todas las causas,46184,294944,15658.5657
2019,female,95+,I-XXII,Todas las causas,25465,91446,27847.0354
2019,female,<1,I-XXII,Todas las causas,419,175748,238.4095
2019,female,all,I-XXII,Todas las causas,206020,23986952,858.8836
2019,male,1-4,I-XXII,Todas las causas,132,853499,15.4657
2019,male,10-14,I-XXII,Todas las causas,131,1287324,10.1761
2019,male,15-19,I-XXII,Todas las causas,266,1210737,21.9701
2019,male,20-24,I-XXII,Todas las causas,420,1180725,35.5714
2019,male,25-29,I-XXII,Todas las causas,538,1285787,41.8421
2019,male,30-34,I-XXII,Todas las causas,743,1412677,52.5952
2019,male,35-39,I-XXII,Todas las causas,1228,1720217,71.3863
2019,male,40-44,I-XXII,Todas las causas,2037,2026715,100.5075
2019,male,45-49,I-XXII,Todas las causas,3766,1948679,193.2591
2019,male,5-9,I-XXII,Todas las causas,78,1200564,6.4969
2019,male,50-54,I-XXII,Todas las causas,6605,1821493,362.6146
2019,male,55-59,I-XXII,Todas las causas,9668,1630665,592.887
2019,male,60-64,I-XXII,Todas las causas,13044,1383731,942.6688
2019,male,65-69,I-XXII,Todas las causas,16278,1148654,1417.1369
2019,male,70-74,I-XXII,Todas las causas,22182,1013459,2188.7417
2019,male,75-79,I-XXII,Todas las causas,25709,745612,3448.04
2019,male,80-84,I-XXII,Todas las causas,33954,529736,6409.6078
2019,male,85-89,I-XXII,Todas las causas,40597,356680,11381.911
2019,male,90-94,I-XXII,Todas las causas,25730,129416,19881.6221
2019,male,95+,I-XXII,Todas las causas,9019,29179,30909.2155
2019,male,<1,I-XXII,Todas las causas,558,185277,301.1707
2019,male,all,I-XXII,Todas las causas,212683,23100826,920.6727
2020,all,1-4,I-XXII,Todas las causas,188,1603973,11.7209
2020,all,10-14,I-XXII,Todas las causas,189,2522432,7.4928
2020,all,15-19,I-XXII,Todas las causas,379,2400952,15.7854
2020,all,20-24,I-XXII,Todas las causas,609,2359375,25.8119
2020,all,25-29,I-XXII,Todas las causas,823,2547372,32.3078
2020,all,30-34,I-XXII,Todas las causas,1224,2799018,43.7296
2020,all,35-39,I-XXII,Todas las causas,1935,3312089,58.4223
2020,all,40-44,I-XXII,Todas las causas,3556,3955761,89.8942
2020,all,45-49,I-XXII,Todas las causas,6045,3918800,154.2564
2020,all,5-9,I-XXII,Todas las causas,139,2296690,6.0522
2020,all,50-54,I-XXII,Todas las causas,10389,3683454,282.0451
2020,all,55-59,I-XXII,Todas las causas,15847,3392221,467.1571
2020,all,60-64,I-XXII,Todas las causas,21967,2958179,742.5852
2020,all,65-69,I-XXII,Todas las causas,27536,2450693,1123.6005
2020,all,70-74,I-XXII,Todas las causas,38816,2205781,1759.7395
2020,all,75-79,I-XXII,Todas las causas,52375,1756539,2981.7157
2020,all,80-84,I-XXII,Todas las causas,74045,1280607,5782.0237
2020,all,85-89,I-XXII,Todas las causas,107394,988234,10867.2642
2020,all,90-94,I-XXII,Todas las causas,87184,437604,19923.0354
2020,all,95+,I-XXII,Todas las causas,42246,124072,34049.5841
2020,all,<1,I-XXII,Todas las causas,890,351006,253.5569
2020,all,all,I-XXII,Todas las causas,493776,47344852,1042.9349
2020,female,1-4,I-XXII,Todas las causas,71,779214,9.1117
2020,female,10-14,I-XXII,Todas las causas,80,1223325,6.5396
2020,female,15-19,I-XXII,Todas las causas,137,1163188,11.778
2020,female,20-24,I-XXII,Todas las causas,151,1150193,13.1282
2020,female,25-29,I-XXII,Todas las causas,243,1255376,19.3568
2020,female,30-34,I-XXII,Todas las causas,376,1396154,26.9311
2020,female,35-39,I-XXII,Todas las causas,685,1651651,41.4737
2020,female,40-44,I-XXII,Todas las causas,1283,1953616,65.6731
2020,female,45-49,I-XXII,Todas las causas,2133,1936691,110.1363
2020,female,5-9,I-XXII,Todas las causas,72,1113557,6.4658
2020,female,50-54,I-XXII,Todas las causas,3480,1844355,188.6838
2020,female,55-59,I-XXII,Todas las causas,5300,1723470,307.5191
2020,female,60-64,I-XXII,Todas las causas,7107,1523981,466.3444
2020,female,65-69,I-XXII,Todas las causas,8816,1283317,686.9698
2020,female,70-74,I-XXII,Todas las causas,13274,1186959,1118.32
2020,female,75-79,I-XXII,Todas las causas,20192,978197,2064.2059
2020,female,80-84,I-XXII,Todas las causas,34834,761706,4573.1555
2020,female,85-89,I-XXII,Todas las causas,58838,628539,9361.0739
2020,female,90-94,I-XXII,Todas las causas,55578,303439,18316.0372
2020,female,95+,I-XXII,Todas las causas,31068,94093,33018.3967
2020,female,<1,I-XXII,Todas las causas,394,170813,230.6616
2020,female,all,I-XXII,Todas las causas,244112,24121834,1011.996
2020,male,1-4,I-XXII,Todas las causas,117,824759,14.186
2020,male,10-14,I-XXII,Todas las causas,109,1299107,8.3904
2020,male,15-19,I-XXII,Todas las causas,242,1237764,19.5514
2020,male,20-24,I-XXII,Todas las causas,458,1209182,37.8768
2020,male,25-29,I-XXII,Todas las causas,580,1291996,44.8918
2020,male,30-34,I-XXII,Todas las causas,848,1402864,60.4478
2020,male,35-39,I-XXII,Todas las causas,1250,1660438,75.2813
2020,male,40-44,I-XXII,Todas las causas,2273,2002145,113.5282
2020,male,45-49,I-XXII,Todas las causas,3912,1982109,197.3655
2020,male,5-9,I-XXII,Todas las causas,67,1183133,5.6629
2020,male,50-54,I-XXII,Todas las causas,6909,1839099,375.6731
2020,male,55-59,I-XXII,Todas las causas,10547,1668751,632.0296
2020,male,60-64,I-XXII,Todas las causas,14860,1434198,1036.1191
2020,male,65-69,I-XXII,Todas las causas,18720,1167376,1603.5964
2020,male,70-74,I-XXII,Todas las causas,25542,1018822,2507.013
2020,male,75-79,I-XXII,Todas las causas,32183,778342,4134.8148
2020,male,80-84,I-XXII,Todas las causas,39211,518901,7556.5474
2020,male,85-89,I-XXII,Todas las causas,48556,359695,13499.2146
2020,male,90-94,I-XXII,Todas las causas,31606,134165,23557.5597
2020,male,95+,I-XXII,Todas las causas,11178,29979,37286.1003
2020,male,<1,I-XXII,Todas las causas,496,180193,275.2604
2020,male,all,I-XXII,Todas las causas,249664,23223018,1075.0713
2021,all,1-4,I-XXII,Todas las causas,189,1533431,12.3253
2021,all,10-14,I-XXII,Todas las causas,215,2516246,8.5445
2021,all,15-19,I-XXII,Todas las causas,438,2436768,17.9746
2021,all,20-24,I-XXII,Todas las causas,697,2378969,29.2984
2021,all,25-29,I-XXII,Todas las causas,806,2517756,32.0126
2021,all,30-34,I-XXII,Todas las causas,1206,2754706,43.7796
2021,all,35-39,I-XXII,Todas las causas,1898,3176167,59.7576
2021,all,40-44,I-XXII,Todas las causas,3410,3866751,88.1877
2021,all,45-49,I-XXII,Todas las causas,5851,3971598,147.3211
2021,all,5-9,I-XXII,Todas las causas,170,2252820,7.5461
2021,all,50-54,I-XXII,Todas las causas,9903,3717783,266.3684
2021,all,55-59,I-XXII,Todas las causas,15544,3455499,449.8337
2021,all,60-64,I-XXII,Todas las causas,21994,3044537,722.4087
2021,all,65-69,I-XXII,Todas las causas,27465,2511868,1093.4094
2021,all,70-74,I-XXII,Todas las causas,36355,2213620,1642.3325
2021,all,75-79,I-XXII,Todas las causas,48847,1805839,2704.9477
2021,all,80-84,I-XXII,Todas las causas,64074,1277648,5014.9963
2021,all,85-89,I-XXII,Todas las causas,94365,999335,9442.7794
2021,all,90-94,I-XXII,Todas las causas,78091,457613,17064.8561
2021,all,95+,I-XXII,Todas las causas,38365,130421,29416.275
2021,all,<1,I-XXII,Todas las causas,861,327461,262.9321
2021,all,all,I-XXII,Todas las causas,450744,47346836,952.0045
2021,female,1-4,I-XXII,Todas las causas,85,745443,11.4026
2021,female,10-14,I-XXII,Todas las causas,98,1219543,8.0358
2021,female,15-19,I-XXII,Todas las causas,133,1180935,11.2623
2021,female,20-24,I-XXII,Todas las causas,189,1155956,16.3501
2021,female,25-29,I-XXII,Todas las causas,210,1237874,16.9646
2021,female,30-34,I-XXII,Todas las causas,365,1371127,26.6204
2021,female,35-39,I-XXII,Todas las causas,682,1587291,42.9663
2021,female,40-44,I-XXII,Todas las causas,1207,1914383,63.049
2021,female,45-49,I-XXII,Todas las causas,2092,1962554,106.5958
2021,female,5-9,I-XXII,Todas las causas,84,1092751,7.687
2021,female,50-54,I-XXII,Todas las causas,3407,1857492,183.4194
2021,female,55-59,I-XXII,Todas las causas,4993,1753135,284.8041
2021,female,60-64,I-XXII,Todas las causas,7056,1568026,449.9925
2021,female,65-69,I-XXII,Todas las causas,8834,1314990,671.7922
2021,female,70-74,I-XXII,Todas las causas,12455,1189678,1046.9219
2021,female,75-79,I-XXII,Todas las causas,18951,1005618,1884.5128
2021,female,80-84,I-XXII,Todas las causas,29634,756010,3919.7894
2021,female,85-89,I-XXII,Todas las causas,51232,635225,8065.1738
2021,female,90-94,I-XXII,Todas las causas,49254,316965,15539.2551
2021,female,95+,I-XXII,Todas las causas,27990,99306,28185.6081
2021,female,<1,I-XXII,Todas las causas,383,159144,240.6625
2021,female,all,I-XXII,Todas las causas,219334,24123446,909.215
2021,male,1-4,I-XXII,Todas las causas,104,787988,13.1982
2021,male,10-14,I-XXII,Todas las causas,117,1296703,9.0229
2021,male,15-19,I-XXII,Todas las causas,305,1255833,24.2867
2021,male,20-24,I-XXII,Todas las causas,508,1223013,41.5368
2021,male,25-29,I-XXII,Todas las causas,596,1279882,46.5668
2021,male,30-34,I-XXII,Todas las causas,841,1383579,60.7844
2021,male,35-39,I-XXII,Todas las causas,1216,1588876,76.5321
2021,male,40-44,I-XXII,Todas las causas,2203,1952368,112.8373
2021,male,45-49,I-XXII,Todas las causas,3759,2009044,187.1039
2021,male,5-9,I-XXII,Todas las causas,86,1160069,7.4134
2021,male,50-54,I-XXII,Todas las causas,6496,1860291,349.1927
2021,male,55-59,I-XXII,Todas las causas,10551,1702364,619.7852
2021,male,60-64,I-XXII,Todas las causas,14938,1476511,1011.7094
2021,male,65-69,I-XXII,Todas las causas,18631,1196878,1556.6332
2021,male,70-74,I-XXII,Todas las causas,23900,1023942,2334.1166
2021,male,75-79,I-XXII,Todas las causas,29896,800221,3735.9679
2021,male,80-84,I-XXII,Todas las causas,34440,521638,6602.2797
2021,male,85-89,I-XXII,Todas las causas,43133,364110,11846.1454
2021,male,90-94,I-XXII,Todas las causas,28837,140648,20502.9577
2021,male,95+,I-XXII,Todas las causas,10375,31115,33344.0463
2021,male,<1,I-XXII,Todas las causas,478,168317,283.988
2021,male,all,I-XXII,Todas las causas,231410,23223390,996.4523
2022,all,1-4,I-XXII,Todas las causas,257,1472575,17.4524
2022,all,10-14,I-XXII,Todas las causas,247,2529213,9.7659
2022,all,15-19,I-XXII,Todas las causas,475,2515898,18.8799
2022,all,20-24,I-XXII,Todas las causas,744,2448982,30.38
2022,all,25-29,I-XXII,Todas las causas,785,2548679,30.8003
2022,all,30-34,I-XXII,Todas las causas,1214,2768924,43.8437
2022,all,35-39,I-XXII,Todas las causas,1790,3104551,57.6573
2022,all,40-44,I-XXII,Todas las causas,3422,3775481,90.6375
2022,all,45-49,I-XXII,Todas las causas,5697,4029067,141.3975
2022,all,5-9,I-XXII,Todas las causas,175,2229433,7.8495
2022,all,50-54,I-XXII,Todas las causas,9768,3775904,258.693
2022,all,55-59,I-XXII,Todas las causas,15497,3534478,438.4523
2022,all,60-64,I-XXII,Todas las causas,21799,3125781,697.3937
2022,all,65-69,I-XXII,Todas las causas,27473,2585778,1062.4655
2022,all,70-74,I-XXII,Todas las causas,36476,2262837,1611.9588
2022,all,75-79,I-XXII,Todas las causas,50617,1878752,2694.1821
2022,all,80-84,I-XXII,Todas las causas,61479,1249260,4921.2334
2022,all,85-89,I-XXII,Todas las causas,96180,998794,9629.6133
2022,all,90-94,I-XXII,Todas las causas,85890,475171,18075.598
2022,all,95+,I-XXII,Todas las causas,43563,135166,32229.2588
2022,all,<1,I-XXII,Todas las causas,869,336630,258.1469
2022,all,all,I-XXII,Todas las causas,464417,47781354,971.9628
2022,female,1-4,I-XXII,Todas las causas,106,715949,14.8055
2022,female,10-14,I-XXII,Todas las causas,94,1226187,7.666
2022,female,15-19,I-XXII,Todas las causas,144,1218148,11.8212
2022,female,20-24,I-XXII,Todas las causas,211,1188096,17.7595
2022,female,25-29,I-XXII,Todas las causas,231,1253319,18.4311
2022,female,30-34,I-XXII,Todas las causas,363,1375513,26.3902
2022,female,35-39,I-XXII,Todas las causas,621,1556881,39.8874
2022,female,40-44,I-XXII,Todas las causas,1194,1877876,63.5825
2022,female,45-49,I-XXII,Todas las causas,2084,1992798,104.5766
2022,female,5-9,I-XXII,Todas las causas,76,1082217,7.0226
2022,female,50-54,I-XXII,Todas las causas,3410,1886845,180.725
2022,female,55-59,I-XXII,Todas las causas,5131,1793288,286.1225
