year,ref_date,sex,age_label,population
1977,1977-01-01,male,17 años,306559
1977,1977-01-01,male,18 años,306593
1977,1977-01-01,male,19 años,298759
1977,1977-01-01,male,2 años,346168
1977,1977-01-01,male,20 años,278849
1977,1977-01-01,male,21 años,273811
1977,1977-01-01,male,22 años,260721
1977,1977-01-01,male,23 años,263850
1977,1977-01-01,male,24 años,266695
1977,1977-01-01,male,25 años,250310
1977,1977-01-01,male,26 años,250030
1977,1977-01-01,male,27 años,252489
1977,1977-01-01,male,28 años,268663
1977,1977-01-01,male,29 años,247682
1977,1977-01-01,male,3 años,338686
1977,1977-01-01,male,30 años,235039
1977,1977-01-01,male,31 años,249392
1977,1977-01-01,male,32 años,236883
1977,1977-01-01,male,33 años,236091
1977,1977-01-01,male,34 años,206504
1977,1977-01-01,male,35 años,191246
1977,1977-01-01,male,36 años,242283
1977,1977-01-01,male,37 años,158065
1977,1977-01-01,male,38 años,183312
1977,1977-01-01,male,39 años,209719
1977,1977-01-01,male,4 años,339097
1977,1977-01-01,male,40 años,233558
1977,1977-01-01,male,41 años,230857
1977,1977-01-01,male,42 años,230077
1977,1977-01-01,male,43 años,242990
1977,1977-01-01,male,44 años,241979
1977,1977-01-01,male,45 años,233736
1977,1977-01-01,male,46 años,241234
1977,1977-01-01,male,47 años,224495
1977,1977-01-01,male,48 años,227486
1977,1977-01-01,male,49 años,215659
1977,1977-01-01,male,5 años,337320
1977,1977-01-01,male,50 años,218445
1977,1977-01-01,male,51 años,210155
1977,1977-01-01,male,52 años,206845
1977,1977-01-01,male,53 años,203994
1977,1977-01-01,male,54 años,201679
1977,1977-01-01,male,55 años,193678
1977,1977-01-01,male,56 años,179526
1977,1977-01-01,male,57 años,150179
1977,1977-01-01,male,58 años,149050
1977,1977-01-01,male,59 años,141864
1977,1977-01-01,male,6 años,333578
1977,1977-01-01,male,60 años,139047
1977,1977-01-01,male,61 años,141694
1977,1977-01-01,male,62 años,140625
1977,1977-01-01,male,63 años,138077
1977,1977-01-01,male,64 años,137092
1977,1977-01-01,male,65 años,131376
1977,1977-01-01,male,66 años,131567
1977,1977-01-01,male,67 años,122577
1977,1977-01-01,male,68 años,120667
1977,1977-01-01,male,69 años,113131
1977,1977-01-01,male,7 años,329379
1977,1977-01-01,male,70 años,104592
1977,1977-01-01,male,71 años,102629
1977,1977-01-01,male,72 años,89798
1977,1977-01-01,male,73 años,87897
1977,1977-01-01,male,74 años,80683
1977,1977-01-01,male,75 años,70425
1977,1977-01-01,male,76 años,67482
1977,1977-01-01,male,77 años,50086
1977,1977-01-01,male,78 años,47251
1977,1977-01-01,male,79 años,41192
1977,1977-01-01,male,8 años,330439
1977,1977-01-01,male,80 años,39238
1977,1977-01-01,male,81 años,32876
1977,1977-01-01,male,82 años,26427
1977,1977-01-01,male,83 años,22110
1977,1977-01-01,male,84 años,19572
1977,1977-01-01,male,85 y más años,68180
1977,1977-01-01,male,9 años,338924
1977,1977-01-01,male,Todas las edades,17807322
1977,1977-07-01,all,0 años,658800
1977,1977-07-01,all,1 año,661730
1977,1977-07-01,all,10 años,663807
1977,1977-07-01,all,11 años,664610
1977,1977-07-01,all,12 años,671193
1977,1977-07-01,all,13 años,665468
1977,1977-07-01,all,14 años,642808
1977,1977-07-01,all,15 años,626294
1977,1977-07-01,all,16 años,622486
1977,1977-07-01,all,17 años,615296
1977,1977-07-01,all,18 años,602894
1977,1977-07-01,all,19 años,594011
1977,1977-07-01,all,2 años,666140
1977,1977-07-01,all,20 años,568347
1977,1977-07-01,all,21 años,544520
1977,1977-07-01,all,22 años,528642
1977,1977-07-01,all,23 años,518738
1977,1977-07-01,all,24 años,522505
1977,1977-07-01,all,25 años,508996
1977,1977-07-01,all,26 años,493197
1977,1977-07-01,all,27 años,497739
1977,1977-07-01,all,28 años,518497
1977,1977-07-01,all,29 años,512647
1977,1977-07-01,all,3 años,665179
1977,1977-07-01,all,30 años,478954
1977,1977-07-01,all,31 años,483696
1977,1977-07-01,all,32 años,486645
1977,1977-07-01,all,33 años,471989
1977,1977-07-01,all,34 años,441286
1977,1977-07-01,all,35 años,395555
1977,1977-07-01,all,36 años,431659
1977,1977-07-01,all,37 años,402549
1977,1977-07-01,all,38 años,345259
1977,1977-07-01,all,39 años,395090
1977,1977-07-01,all,4 años,659508
1977,1977-07-01,all,40 años,450099
1977,1977-07-01,all,41 años,472357
1977,1977-07-01,all,42 años,465399
1977,1977-07-01,all,43 años,477620
1977,1977-07-01,all,44 años,488876
1977,1977-07-01,all,45 años,477888
1977,1977-07-01,all,46 años,478717
1977,1977-07-01,all,47 años,472030
1977,1977-07-01,all,48 años,458717
1977,1977-07-01,all,49 años,450512
1977,1977-07-01,all,5 años,658147
1977,1977-07-01,all,50 años,440106
1977,1977-07-01,all,51 años,436854
1977,1977-07-01,all,52 años,427164
1977,1977-07-01,all,53 años,418563
1977,1977-07-01,all,54 años,416074
1977,1977-07-01,all,55 años,403961
1977,1977-07-01,all,56 años,385163
1977,1977-07-01,all,57 años,350634
1977,1977-07-01,all,58 años,323764
1977,1977-07-01,all,59 años,318829
1977,1977-07-01,all,6 años,652917
1977,1977-07-01,all,60 años,308271
1977,1977-07-01,all,61 años,309051
1977,1977-07-01,all,62 años,312143
1977,1977-07-01,all,63 años,308391
1977,1977-07-01,all,64 años,304833
1977,1977-07-01,all,65 años,297421
1977,1977-07-01,all,66 años,294128
1977,1977-07-01,all,67 años,285657
1977,1977-07-01,all,68 años,270858
1977,1977-07-01,all,69 años,261499
1977,1977-07-01,all,7 años,646808
1977,1977-07-01,all,70 años,246874
1977,1977-07-01,all,71 años,238515
1977,1977-07-01,all,72 años,225429
1977,1977-07-01,all,73 años,209150
1977,1977-07-01,all,74 años,198268
1977,1977-07-01,all,75 años,178562
1977,1977-07-01,all,76 años,170578
1977,1977-07-01,all,77 años,148362
1977,1977-07-01,all,78 años,119837
1977,1977-07-01,all,79 años,110998
1977,1977-07-01,all,8 años,644151
1977,1977-07-01,all,80 años,101822
1977,1977-07-01,all,81 años,92760
1977,1977-07-01,all,82 años,77915
1977,1977-07-01,all,83 años,65101
1977,1977-07-01,all,84 años,56419
1977,1977-07-01,all,85 y más años,218143
1977,1977-07-01,all,9 años,653744
1977,1977-07-01,all,Todas las edades,36506811
1977,1977-07-01,female,0 años,318746
1977,1977-07-01,female,1 año,320743
1977,1977-07-01,female,10 años,323729
1977,1977-07-01,female,11 años,324182
1977,1977-07-01,female,12 años,327748
1977,1977-07-01,female,13 años,325474
1977,1977-07-01,female,14 años,314307
1977,1977-07-01,female,15 años,306465
1977,1977-07-01,female,16 años,307602
1977,1977-07-01,female,17 años,305397
1977,1977-07-01,female,18 años,296968
1977,1977-07-01,female,19 años,291969
1977,1977-07-01,female,2 años,323012
1977,1977-07-01,female,20 años,280212
1977,1977-07-01,female,21 años,269012
1977,1977-07-01,female,22 años,262289
1977,1977-07-01,female,23 años,257380
1977,1977-07-01,female,24 años,258267
1977,1977-07-01,female,25 años,251463
1977,1977-07-01,female,26 años,243928
1977,1977-07-01,female,27 años,247261
1977,1977-07-01,female,28 años,258457
1977,1977-07-01,female,29 años,254957
1977,1977-07-01,female,3 años,322953
1977,1977-07-01,female,30 años,237944
1977,1977-07-01,female,31 años,241719
1977,1977-07-01,female,32 años,243598
1977,1977-07-01,female,33 años,235483
1977,1977-07-01,female,34 años,220008
1977,1977-07-01,female,35 años,196608
1977,1977-07-01,female,36 años,214881
1977,1977-07-01,female,37 años,202360
1977,1977-07-01,female,38 años,174480
1977,1977-07-01,female,39 años,198595
1977,1977-07-01,female,4 años,320489
1977,1977-07-01,female,40 años,228495
1977,1977-07-01,female,41 años,240298
1977,1977-07-01,female,42 años,235129
1977,1977-07-01,female,43 años,241243
1977,1977-07-01,female,44 años,246627
1977,1977-07-01,female,45 años,240261
1977,1977-07-01,female,46 años,241676
1977,1977-07-01,female,47 años,239647
1977,1977-07-01,female,48 años,233061
1977,1977-07-01,female,49 años,229417
1977,1977-07-01,female,5 años,319779
1977,1977-07-01,female,50 años,223612
1977,1977-07-01,female,51 años,223134
1977,1977-07-01,female,52 años,219311
1977,1977-07-01,female,53 años,213845
1977,1977-07-01,female,54 años,214042
1977,1977-07-01,female,55 años,207197
1977,1977-07-01,female,56 años,199627
1977,1977-07-01,female,57 años,186823
1977,1977-07-01,female,58 años,175093
1977,1977-07-01,female,59 años,174447
1977,1977-07-01,female,6 años,317137
1977,1977-07-01,female,60 años,168883
1977,1977-07-01,female,61 años,169754
1977,1977-07-01,female,62 años,172159
1977,1977-07-01,female,63 años,170284
1977,1977-07-01,female,64 años,168625
1977,1977-07-01,female,65 años,164711
1977,1977-07-01,female,66 años,164394
1977,1977-07-01,female,67 años,160465
1977,1977-07-01,female,68 años,151153
1977,1977-07-01,female,69 años,146663
1977,1977-07-01,female,7 años,314754
1977,1977-07-01,female,70 años,140200
1977,1977-07-01,female,71 años,137316
1977,1977-07-01,female,72 años,131687
1977,1977-07-01,female,73 años,122676
1977,1977-07-01,female,74 años,116452
1977,1977-07-01,female,75 años,105491
1977,1977-07-01,female,76 años,104161
1977,1977-07-01,female,77 años,91962
1977,1977-07-01,female,78 años,73417
1977,1977-07-01,female,79 años,69084
1977,1977-07-01,female,8 años,313755
1977,1977-07-01,female,80 años,63888
1977,1977-07-01,female,81 años,58940
1977,1977-07-01,female,82 años,50288
1977,1977-07-01,female,83 años,42662
1977,1977-07-01,female,84 años,37301
1977,1977-07-01,female,85 y más años,148886
1977,1977-07-01,female,9 años,318622
1977,1977-07-01,female,Todas las edades,18607215
1977,1977-07-01,male,0 años,340054
1977,1977-07-01,male,1 año,340988
1977,1977-07-01,male,10 años,340078
1977,1977-07-01,male,11 años,340428
1977,1977-07-01,male,12 años,343445
1977,1977-07-01,male,13 años,339994
1977,1977-07-01,male,14 años,328500
1977,1977-07-01,male,15 años,319830
1977,1977-07-01,male,16 años,314884
1977,1977-07-01,male,17 años,309899
1977,1977-07-01,male,18 años,305927
1977,1977-07-01,male,19 años,302042
1977,1977-07-01,male,2 años,343128
1977,1977-07-01,male,20 años,288135
1977,1977-07-01,male,21 años,275508
1977,1977-07-01,male,22 años,266354
1977,1977-07-01,male,23 años,261358
1977,1977-07-01,male,24 años,264237
1977,1977-07-01,male,25 años,257533
1977,1977-07-01,male,26 años,249269
1977,1977-07-01,male,27 años,250478
1977,1977-07-01,male,28 años,260040
1977,1977-07-01,male,29 años,257690
1977,1977-07-01,male,3 años,342225
1977,1977-07-01,male,30 años,241011
1977,1977-07-01,male,31 años,241977
1977,1977-07-01,male,32 años,243047
1977,1977-07-01,male,33 años,236506
1977,1977-07-01,male,34 años,221278
1977,1977-07-01,male,35 años,198947
1977,1977-07-01,male,36 años,216777
1977,1977-07-01,male,37 años,200189
1977,1977-07-01,male,38 años,170778
1977,1977-07-01,male,39 años,196495
1977,1977-07-01,male,4 años,339019
1977,1977-07-01,male,40 años,221604
1977,1977-07-01,male,41 años,232058
1977,1977-07-01,male,42 años,230271
1977,1977-07-01,male,43 años,236377
1977,1977-07-01,male,44 años,242250
1977,1977-07-01,male,45 años,237627
1977,1977-07-01,male,46 años,237041
1977,1977-07-01,male,47 años,232384
1977,1977-07-01,male,48 años,225655
1977,1977-07-01,male,49 años,221096
1977,1977-07-01,male,5 años,338367
1977,1977-07-01,male,50 años,216493
1977,1977-07-01,male,51 años,213720
1977,1977-07-01,male,52 años,207853
1977,1977-07-01,male,53 años,204718
1977,1977-07-01,male,54 años,202032
1977,1977-07-01,male,55 años,196764
1977,1977-07-01,male,56 años,185536
1977,1977-07-01,male,57 años,163810
1977,1977-07-01,male,58 años,148672
1977,1977-07-01,male,59 años,144383
1977,1977-07-01,male,6 años,335781
1977,1977-07-01,male,60 años,139388
1977,1977-07-01,male,61 años,139297
1977,1977-07-01,male,62 años,139983
1977,1977-07-01,male,63 años,138107
1977,1977-07-01,male,64 años,136208
1977,1977-07-01,male,65 años,132709
1977,1977-07-01,male,66 años,129735
1977,1977-07-01,male,67 años,125192
1977,1977-07-01,male,68 años,119705
1977,1977-07-01,male,69 años,114836
1977,1977-07-01,male,7 años,332054
1977,1977-07-01,male,70 años,106674
1977,1977-07-01,male,71 años,101198
1977,1977-07-01,male,72 años,93742
1977,1977-07-01,male,73 años,86475
1977,1977-07-01,male,74 años,81817
1977,1977-07-01,male,75 años,73070
1977,1977-07-01,male,76 años,66417
1977,1977-07-01,male,77 años,56400
1977,1977-07-01,male,78 años,46419
1977,1977-07-01,male,79 años,41914
1977,1977-07-01,male,8 años,330396
1977,1977-07-01,male,80 años,37934
1977,1977-07-01,male,81 años,33820
1977,1977-07-01,male,82 años,27627
1977,1977-07-01,male,83 años,22439
1977,1977-07-01,male,84 años,19118
1977,1977-07-01,male,85 y más años,69257
1977,1977-07-01,male,9 años,335122
1977,1977-07-01,male,Todas las edades,17899596
1978,1978-01-01,all,0 años,644379
1978,1978-01-01,all,1 año,662489
1978,1978-01-01,all,10 años,663149
1978,1978-01-01,all,11 años,666829
1978,1978-01-01,all,12 años,664511
1978,1978-01-01,all,13 años,679094
1978,1978-01-01,all,14 años,653030
1978,1978-01-01,all,15 años,633325
1978,1978-01-01,all,16 años,619529
1978,1978-01-01,all,17 años,624396
1978,1978-01-01,all,18 años,604265
1978,1978-01-01,all,19 años,599772
1978,1978-01-01,all,2 años,660599
1978,1978-01-01,all,20 años,586247
1978,1978-01-01,all,21 años,548204
1978,1978-01-01,all,22 años,537969
1978,1978-01-01,all,23 años,515970
1978,1978-01-01,all,24 años,517851
1978,1978-01-01,all,25 años,523060
1978,1978-01-01,all,26 años,491390
1978,1978-01-01,all,27 años,491827
1978,1978-01-01,all,28 años,500835
1978,1978-01-01,all,29 años,534310
1978,1978-01-01,all,3 años,671200
1978,1978-01-01,all,30 años,489516
1978,1978-01-01,all,31 años,467385
1978,1978-01-01,all,32 años,499221
1978,1978-01-01,all,33 años,473499
1978,1978-01-01,all,34 años,470397
1978,1978-01-01,all,35 años,412073
1978,1978-01-01,all,36 años,379138
1978,1978-01-01,all,37 años,484101
1978,1978-01-01,all,38 años,320895
1978,1978-01-01,all,39 años,369845
1978,1978-01-01,all,4 años,657960
1978,1978-01-01,all,40 años,420250
1978,1978-01-01,all,41 años,479893
1978,1978-01-01,all,42 años,464380
1978,1978-01-01,all,43 años,465786
1978,1978-01-01,all,44 años,488959
1978,1978-01-01,all,45 años,488099
1978,1978-01-01,all,46 años,467040
1978,1978-01-01,all,47 años,488927
1978,1978-01-01,all,48 años,453688
1978,1978-01-01,all,49 años,462879
1978,1978-01-01,all,5 años,661304
1978,1978-01-01,all,50 años,436688
1978,1978-01-01,all,51 años,441876
1978,1978-01-01,all,52 años,430127
1978,1978-01-01,all,53 años,422420
1978,1978-01-01,all,54 años,412823
1978,1978-01-01,all,55 años,416928
1978,1978-01-01,all,56 años,388367
1978,1978-01-01,all,57 años,378845
1978,1978-01-01,all,58 años,319331
1978,1978-01-01,all,59 años,325482
1978,1978-01-01,all,6 años,655387
1978,1978-01-01,all,60 años,309055
1978,1978-01-01,all,61 años,304570
1978,1978-01-01,all,62 años,310552
1978,1978-01-01,all,63 años,310288
1978,1978-01-01,all,64 años,302701
1978,1978-01-01,all,65 años,302741
1978,1978-01-01,all,66 años,287621
1978,1978-01-01,all,67 años,295285
1978,1978-01-01,all,68 años,270318
1978,1978-01-01,all,69 años,265838
1978,1978-01-01,all,7 años,651502
1978,1978-01-01,all,70 años,250930
1978,1978-01-01,all,71 años,236037
1978,1978-01-01,all,72 años,233312
1978,1978-01-01,all,73 años,209198
1978,1978-01-01,all,74 años,200778
1978,1978-01-01,all,75 años,187098
1978,1978-01-01,all,76 años,161574
1978,1978-01-01,all,77 años,170426
1978,1978-01-01,all,78 años,117458
1978,1978-01-01,all,79 años,114430
1978,1978-01-01,all,8 años,644305
1978,1978-01-01,all,80 años,99379
1978,1978-01-01,all,81 años,95812
1978,1978-01-01,all,82 años,81192
1978,1978-01-01,all,83 años,66843
1978,1978-01-01,all,84 años,56250
1978,1978-01-01,all,85 y más años,224828
1978,1978-01-01,all,9 años,646013
1978,1978-01-01,all,Todas las edades,36694077
1978,1978-01-01,female,0 años,312176
1978,1978-01-01,female,1 año,321560
1978,1978-01-01,female,10 años,323198
1978,1978-01-01,female,11 años,325284
1978,1978-01-01,female,12 años,324022
1978,1978-01-01,female,13 años,332131
1978,1978-01-01,female,14 años,319502
1978,1978-01-01,female,15 años,309540
1978,1978-01-01,female,16 años,303687
1978,1978-01-01,female,17 años,311581
1978,1978-01-01,female,18 años,299009
1978,1978-01-01,female,19 años,294516
1978,1978-01-01,female,2 años,319761
1978,1978-01-01,female,20 años,288730
1978,1978-01-01,female,21 años,270861
1978,1978-01-01,female,22 años,265987
1978,1978-01-01,female,23 años,257114
1978,1978-01-01,female,24 años,255892
1978,1978-01-01,female,25 años,258659
1978,1978-01-01,female,26 años,242690
1978,1978-01-01,female,27 años,243781
1978,1978-01-01,female,28 años,249479
1978,1978-01-01,female,29 años,266652
1978,1978-01-01,female,3 años,325954
1978,1978-01-01,female,30 años,242782
1978,1978-01-01,female,31 años,232836
1978,1978-01-01,female,32 años,250307
1978,1978-01-01,female,33 años,236545
1978,1978-01-01,female,34 años,234354
1978,1978-01-01,female,35 años,205614
1978,1978-01-01,female,36 años,187584
1978,1978-01-01,female,37 años,242102
1978,1978-01-01,female,38 años,162520
1978,1978-01-01,female,39 años,186540
1978,1978-01-01,female,4 años,319140
1978,1978-01-01,female,40 años,210631
1978,1978-01-01,female,41 años,246406
1978,1978-01-01,female,42 años,234095
1978,1978-01-01,female,43 años,235920
1978,1978-01-01,female,44 años,246403
1978,1978-01-01,female,45 años,246675
1978,1978-01-01,female,46 años,233690
1978,1978-01-01,female,47 años,249111
1978,1978-01-01,female,48 años,229660
1978,1978-01-01,female,49 años,236230
1978,1978-01-01,female,5 años,321819
1978,1978-01-01,female,50 años,222099
1978,1978-01-01,female,51 años,224591
1978,1978-01-01,female,52 años,221115
1978,1978-01-01,female,53 años,216967
1978,1978-01-01,female,54 años,210168
1978,1978-01-01,female,55 años,217064
1978,1978-01-01,female,56 años,196506
1978,1978-01-01,female,57 años,201639
1978,1978-01-01,female,58 años,170861
1978,1978-01-01,female,59 años,178439
1978,1978-01-01,female,6 años,317834
1978,1978-01-01,female,60 años,169373
1978,1978-01-01,female,61 años,167417
1978,1978-01-01,female,62 años,171129
1978,1978-01-01,female,63 años,172015
1978,1978-01-01,female,64 años,167255
1978,1978-01-01,female,65 años,168489
1978,1978-01-01,female,66 años,159305
1978,1978-01-01,female,67 años,167393
1978,1978-01-01,female,68 años,151347
1978,1978-01-01,female,69 años,148954
1978,1978-01-01,female,7 años,316837
1978,1978-01-01,female,70 años,141931
1978,1978-01-01,female,71 años,135693
1978,1978-01-01,female,72 años,135669
1978,1978-01-01,female,73 años,123904
1978,1978-01-01,female,74 años,117482
1978,1978-01-01,female,75 años,111319
1978,1978-01-01,female,76 años,95693
1978,1978-01-01,female,77 años,107935
1978,1978-01-01,female,78 años,71372
1978,1978-01-01,female,79 años,71561
1978,1978-01-01,female,8 años,313712
1978,1978-01-01,female,80 años,62307
1978,1978-01-01,female,81 años,60833
1978,1978-01-01,female,82 años,52191
1978,1978-01-01,female,83 años,43812
1978,1978-01-01,female,84 años,37264
1978,1978-01-01,female,85 y más años,153788
1978,1978-01-01,female,9 años,314861
1978,1978-01-01,female,Todas las edades,18700859
1978,1978-01-01,male,0 años,332203
1978,1978-01-01,male,1 año,340929
1978,1978-01-01,male,10 años,339951
1978,1978-01-01,male,11 años,341544
1978,1978-01-01,male,12 años,340489
1978,1978-01-01,male,13 años,346963
1978,1978-01-01,male,14 años,333528
1978,1978-01-01,male,15 años,323785
1978,1978-01-01,male,16 años,315842
1978,1978-01-01,male,17 años,312816
1978,1978-01-01,male,18 años,305257
1978,1978-01-01,male,19 años,305256
1978,1978-01-01,male,2 años,340837
1978,1978-01-01,male,20 años,297517
1978,1978-01-01,male,21 años,277343
1978,1978-01-01,male,22 años,271982
1978,1978-01-01,male,23 años,258856
1978,1978-01-01,male,24 años,261959
1978,1978-01-01,male,25 años,264401
1978,1978-01-01,male,26 años,248700
1978,1978-01-01,male,27 años,248046
1978,1978-01-01,male,28 años,251356
1978,1978-01-01,male,29 años,267658
1978,1978-01-01,male,3 años,345246
1978,1978-01-01,male,30 años,246734
1978,1978-01-01,male,31 años,234549
1978,1978-01-01,male,32 años,248915
1978,1978-01-01,male,33 años,236954
1978,1978-01-01,male,34 años,236042
1978,1978-01-01,male,35 años,206459
1978,1978-01-01,male,36 años,191553
1978,1978-01-01,male,37 años,242000
1978,1978-01-01,male,38 años,158375
1978,1978-01-01,male,39 años,183305
1978,1978-01-01,male,4 años,338820
1978,1978-01-01,male,40 años,209619
1978,1978-01-01,male,41 años,233487
1978,1978-01-01,male,42 años,230285
1978,1978-01-01,male,43 años,229866
1978,1978-01-01,male,44 años,242556
1978,1978-01-01,male,45 años,241424
1978,1978-01-01,male,46 años,233350
1978,1978-01-01,male,47 años,239816
1978,1978-01-01,male,48 años,224028
1978,1978-01-01,male,49 años,226650
1978,1978-01-01,male,5 años,339485
1978,1978-01-01,male,50 años,214589
1978,1978-01-01,male,51 años,217285
1978,1978-01-01,male,52 años,209012
1978,1978-01-01,male,53 años,205453
1978,1978-01-01,male,54 años,202655
1978,1978-01-01,male,55 años,199864
1978,1978-01-01,male,56 años,191860
1978,1978-01-01,male,57 años,177206
1978,1978-01-01,male,58 años,148470
1978,1978-01-01,male,59 años,147043
1978,1978-01-01,male,6 años,337553
1978,1978-01-01,male,60 años,139681
1978,1978-01-01,male,61 años,137152
1978,1978-01-01,male,62 años,139423
1978,1978-01-01,male,63 años,138274
1978,1978-01-01,male,64 años,135446
1978,1978-01-01,male,65 años,134252
1978,1978-01-01,male,66 años,128315
1978,1978-01-01,male,67 años,127892
1978,1978-01-01,male,68 años,118971
1978,1978-01-01,male,69 años,116884
1978,1978-01-01,male,7 años,334665
1978,1978-01-01,male,70 años,108999
1978,1978-01-01,male,71 años,100344
1978,1978-01-01,male,72 años,97643
1978,1978-01-01,male,73 años,85294
1978,1978-01-01,male,74 años,83296
1978,1978-01-01,male,75 años,75779
1978,1978-01-01,male,76 años,65882
1978,1978-01-01,male,77 años,62491
1978,1978-01-01,male,78 años,46086
1978,1978-01-01,male,79 años,42869
1978,1978-01-01,male,8 años,330592
1978,1978-01-01,male,80 años,37072
1978,1978-01-01,male,81 años,34979
1978,1978-01-01,male,82 años,29002
1978,1978-01-01,male,83 años,23031
1978,1978-01-01,male,84 años,18987
1978,1978-01-01,male,85 y más años,71040
1978,1978-01-01,male,9 años,331152
1978,1978-01-01,male,Todas las edades,17993218
1978,1978-07-01,all,0 años,641933
1978,1978-07-01,all,1 año,651935
1978,1978-07-01,all,10 años,655442
1978,1978-07-01,all,11 años,666164
1978,1978-07-01,all,12 años,666708
1978,1978-07-01,all,13 años,672418
1978,1978-07-01,all,14 años,666658
1978,1978-07-01,all,15 años,643538
1978,1978-07-01,all,16 años,626566
1978,1978-07-01,all,17 años,621455
1978,1978-07-01,all,18 años,613368
1978,1978-07-01,all,19 años,601122
1978,1978-07-01,all,2 años,661389
1978,1978-07-01,all,20 años,592008
1978,1978-07-01,all,21 años,566142
1978,1978-07-01,all,22 años,541665
1978,1978-07-01,all,23 años,525282
1978,1978-07-01,all,24 años,515083
1978,1978-07-01,all,25 años,518405
1978,1978-07-01,all,26 años,505442
1978,1978-07-01,all,27 años,490014
1978,1978-07-01,all,28 años,494929
1978,1978-07-01,all,29 años,516643
1978,1978-07-01,all,3 años,665672
1978,1978-07-01,all,30 años,511174
1978,1978-07-01,all,31 años,477937
1978,1978-07-01,all,32 años,482887
1978,1978-07-01,all,33 años,486055
1978,1978-07-01,all,34 años,471897
1978,1978-07-01,all,35 años,441194
1978,1978-07-01,all,36 años,395666
1978,1978-07-01,all,37 años,431589
1978,1978-07-01,all,38 años,402465
1978,1978-07-01,all,39 años,345504
1978,1978-07-01,all,4 años,663997
1978,1978-07-01,all,40 años,395006
1978,1978-07-01,all,41 años,450020
1978,1978-07-01,all,42 años,471886
1978,1978-07-01,all,43 años,464724
1978,1978-07-01,all,44 años,477080
1978,1978-07-01,all,45 años,488163
1978,1978-07-01,all,46 años,477218
1978,1978-07-01,all,47 años,477184
1978,1978-07-01,all,48 años,470501
1978,1978-07-01,all,49 años,457767
1978,1978-07-01,all,5 años,659783
1978,1978-07-01,all,50 años,448998
1978,1978-07-01,all,51 años,438412
1978,1978-07-01,all,52 años,435042
1978,1978-07-01,all,53 años,425229
1978,1978-07-01,all,54 años,416558
1978,1978-07-01,all,55 años,413603
1978,1978-07-01,all,56 años,401268
1978,1978-07-01,all,57 años,381912
1978,1978-07-01,all,58 años,347380
1978,1978-07-01,all,59 años,320874
1978,1978-07-01,all,6 años,658579
1978,1978-07-01,all,60 años,315558
1978,1978-07-01,all,61 años,305185
1978,1978-07-01,all,62 años,305882
1978,1978-07-01,all,63 años,308521
1978,1978-07-01,all,64 años,304442
1978,1978-07-01,all,65 años,300381
1978,1978-07-01,all,66 años,292628
1978,1978-07-01,all,67 años,288428
1978,1978-07-01,all,68 años,279579
1978,1978-07-01,all,69 años,264891
1978,1978-07-01,all,7 años,653988
1978,1978-07-01,all,70 años,254792
1978,1978-07-01,all,71 años,239606
1978,1978-07-01,all,72 años,230320
1978,1978-07-01,all,73 años,216610
1978,1978-07-01,all,74 años,200287
1978,1978-07-01,all,75 años,188940
1978,1978-07-01,all,76 años,169485
1978,1978-07-01,all,77 años,160783
1978,1978-07-01,all,78 años,138927
1978,1978-07-01,all,79 años,111475
1978,1978-07-01,all,8 años,648998
1978,1978-07-01,all,80 años,102132
1978,1978-07-01,all,81 años,92754
1978,1978-07-01,all,82 años,83698
1978,1978-07-01,all,83 años,69547
1978,1978-07-01,all,84 años,57431
1978,1978-07-01,all,85 y más años,229121
1978,1978-07-01,all,9 años,646177
1978,1978-07-01,all,Todas las edades,36868100
1978,1978-07-01,female,0 años,311035
1978,1978-07-01,female,1 año,316185
1978,1978-07-01,female,10 años,319439
1978,1978-07-01,female,11 años,324751
1978,1978-07-01,female,12 años,325112
1978,1978-07-01,female,13 años,328405
1978,1978-07-01,female,14 años,326157
1978,1978-07-01,female,15 años,314724
1978,1978-07-01,female,16 años,306765
1978,1978-07-01,female,17 años,307678
1978,1978-07-01,female,18 años,305190
1978,1978-07-01,female,19 años,296545
1978,1978-07-01,female,2 años,320598
1978,1978-07-01,female,20 años,291274
1978,1978-07-01,female,21 años,279386
1978,1978-07-01,female,22 años,267837
1978,1978-07-01,female,23 años,260802
1978,1978-07-01,female,24 años,255626
1978,1978-07-01,female,25 años,256283
1978,1978-07-01,female,26 años,249878
1978,1978-07-01,female,27 años,242542
1978,1978-07-01,female,28 años,246004
1978,1978-07-01,female,29 años,257678
1978,1978-07-01,female,3 años,322714
1978,1978-07-01,female,30 años,254474
1978,1978-07-01,female,31 años,237667
1978,1978-07-01,female,32 años,241421
1978,1978-07-01,female,33 años,243241
1978,1978-07-01,female,34 años,235401
1978,1978-07-01,female,35 años,219953
1978,1978-07-01,female,36 años,196582
1978,1978-07-01,female,37 años,214801
1978,1978-07-01,female,38 años,202265
1978,1978-07-01,female,39 años,174588
1978,1978-07-01,female,4 años,322142
1978,1978-07-01,female,40 años,198576
1978,1978-07-01,female,41 años,228527
1978,1978-07-01,female,42 años,240190
1978,1978-07-01,female,43 años,234879
1978,1978-07-01,female,44 años,241075
1978,1978-07-01,female,45 años,246449
1978,1978-07-01,female,46 años,240094
1978,1978-07-01,female,47 años,241102
1978,1978-07-01,female,48 años,239090
1978,1978-07-01,female,49 años,232794
1978,1978-07-01,female,5 años,320484
